X,Y,T,LAT,LNG,T
107682.589685746,1126597.80353987,95802.4,59.136482686,9.634199193,39.434549325
107682.737863076,1126597.96447341,95802.6,59.136484128,9.634201787,39.43246678
107682.882296229,1126598.1368734,95802.8,59.136485673,9.634204316,39.435527171
107683.022271,1126598.3058111,95803,59.136487187,9.634206767,39.438015043
107683.159505937,1126598.47073297,95803.2,59.136488665,9.63420917,39.434827456
107683.295875877,1126598.63877225,95803.4,59.136490171,9.634211558,39.43828182
107683.429665631,1126598.80881151,95803.6,59.136491695,9.634213901,39.434477489
107683.56603913,1126598.97506844,95803.8,59.136493185,9.634216289,39.426708089
107683.700569271,1126599.14700295,95804,59.136494726,9.634218645,39.427907098
107683.833547219,1126599.32216489,95804.2,59.136496296,9.634220974,39.430248091
107683.965835047,1126599.49888501,95804.4,59.13649788,9.634223291,39.431418589
107684.098760427,1126599.67170749,95804.6,59.136499429,9.634225619,39.432231483
107684.233109367,1126599.84832037,95804.8,59.136501012,9.634227972,39.43931971
107684.365460679,1126600.0219215,95805,59.136502568,9.63423029,39.435914695
107684.505604145,1126600.19230776,95805.2,59.136504095,9.634232744,39.436112134
107684.645117427,1126600.36291556,95805.4,59.136505624,9.634235187,39.436584397
107684.784456938,1126600.53452559,95805.6,59.136507162,9.634237627,39.438517233
107684.918078849,1126600.7025594,95805.8,59.136508668,9.634239967,39.435097546
107685.052156489,1126600.87170811,95806,59.136510184,9.634242315,39.434833176
107685.186064838,1126601.03963111,95806.2,59.136511689,9.63424466,39.436699468
107685.322433476,1126601.20822745,95806.4,59.1365132,9.634247048,39.437932665
107685.463399607,1126601.36803261,95806.6,59.136514632,9.634249516,39.438642912
107685.602762122,1126601.52816875,95806.8,59.136516067,9.634251956,39.440706317
107685.745097017,1126601.69053883,95807,59.136517522,9.634254448,39.439188313
107685.888399507,1126601.8556958,95807.2,59.136519002,9.634256957,39.440493116
107686.034394636,1126602.01985561,95807.4,59.136520473,9.634259513,39.439196233
107686.181482385,1126602.18156688,95807.6,59.136521922,9.634262088,39.434464665
107686.32650921,1126602.34327401,95807.8,59.136523371,9.634264627,39.436741682
107686.476231665,1126602.5043222,95808,59.136524814,9.634267248,39.437705108
107686.628935238,1126602.66325983,95808.2,59.136526238,9.634269921,39.439593699
107686.77981584,1126602.8177379,95808.4,59.136527622,9.634272562,39.438587348
107686.932461915,1126602.97678683,95808.6,59.136529047,9.634275234,39.443722284
107687.084084022,1126603.13260317,95808.8,59.136530443,9.634277888,39.443422701
107687.23261206,1126603.28975006,95809,59.136531851,9.634280488,39.445559496
107687.380405505,1126603.44210538,95809.2,59.136533216,9.634283075,39.440339182
107687.528473521,1126603.60025394,95809.4,59.136534633,9.634285667,39.44126221
107687.670934182,1126603.75694306,95809.6,59.136536037,9.634288161,39.432693405
107687.81275973,1126603.91630445,95809.8,59.136537465,9.634290644,39.436194505
107687.952993766,1126604.06998135,95810,59.136538842,9.634293099,39.432006272
107688.096312208,1126604.2271178,95810.2,59.13654025,9.634295608,39.433086282
107688.243702608,1126604.38058632,95810.4,59.136541625,9.634298188,39.434402596
107688.393497615,1126604.53394828,95810.6,59.136542999,9.63430081,39.432774774
107688.545979658,1126604.68909803,95810.8,59.136544389,9.634303479,39.439183367
107688.696282248,1126604.84624855,95811,59.136545797,9.63430611,39.438711576
107688.846876667,1126605.00061472,95811.2,59.13654718,9.634308746,39.440937771
107688.995349329,1126605.156759,95811.4,59.136548579,9.634311345,39.438160982
107689.135051681,1126605.31856691,95811.6,59.136550029,9.634313791,39.436844324
107689.280072433,1126605.48317049,95811.8,59.136551504,9.63431633,39.442247064
107689.419948745,1126605.64386479,95812,59.136552944,9.634318779,39.442915689
107689.560396847,1126605.80489444,95812.2,59.136554387,9.634321238,39.441673905
107689.702098553,1126605.96882296,95812.4,59.136555856,9.634323719,39.440134392
107689.842147916,1126606.12884923,95812.6,59.13655729,9.634326171,39.438374736
107689.98540649,1126606.28721101,95812.8,59.136558709,9.634328679,39.437834925
107690.128708175,1126606.45259094,95813,59.136560191,9.634331188,39.439940366
107690.271440736,1126606.61629876,95813.2,59.136561658,9.634333687,39.440369015
107690.415081173,1126606.78401874,95813.4,59.136563161,9.634336202,39.442276688
107690.559228305,1126606.95597285,95813.6,59.136564702,9.634338726,39.443952096
107690.696060303,1126607.12167397,95813.8,59.136566187,9.634341122,39.444408662
107690.836150014,1126607.2900552,95814,59.136567696,9.634343575,39.445474314
107690.976189192,1126607.4550944,95814.2,59.136569175,9.634346027,39.443512018
107691.115534213,1126607.62369694,95814.4,59.136570686,9.634348467,39.444780462
107691.253111501,1126607.7888426,95814.6,59.136572166,9.634350876,39.445259694
107691.392234235,1126607.95410276,95814.8,59.136573647,9.634353312,39.443438901
107691.529175723,1126608.12225489,95815,59.136575154,9.63435571,39.444256498
107691.661991571,1126608.29229247,95815.2,59.136576678,9.634358036,39.442980157
107691.79196544,1126608.45218714,95815.4,59.136578111,9.634360312,39.437954927
107691.927576522,1126608.62713187,95815.6,59.136579679,9.634362687,39.446229541
107692.062861823,1126608.79327552,95815.8,59.136581168,9.634365056,39.449757633
107692.200490221,1126608.96142905,95816,59.136582675,9.634367466,39.449877581
107692.34252509,1126609.13037125,95816.2,59.136584189,9.634369953,39.448052162
107692.482454574,1126609.29295953,95816.4,59.136585646,9.634372403,39.44410906
107692.624891495,1126609.46123416,95816.6,59.136587154,9.634374897,39.448235132
107692.76253173,1126609.62348365,95816.8,59.136588608,9.634377307,39.430219268
107692.903552468,1126609.78429178,95817,59.136590049,9.634379776,39.429093991
107693.044218719,1126609.95055769,95817.2,59.136591539,9.634382239,39.429613837
107693.186617407,1126610.10936345,95817.4,59.136592962,9.634384732,39.425613525
107693.329516508,1126610.27552247,95817.6,59.136594451,9.634387234,39.427652418
107693.479139562,1126610.4287729,95817.8,59.136595824,9.634389853,39.435966631
107693.622161656,1126610.59069906,95818,59.136597275,9.634392357,39.433168043
107693.764898398,1126610.75217907,95818.2,59.136598722,9.634394856,39.431802214
107693.913484234,1126610.90876936,95818.4,59.136600125,9.634397457,39.435548513
107694.066147184,1126611.05912958,95818.6,59.136601472,9.634400129,39.436041394
107694.223334462,1126611.20860774,95818.8,59.136602811,9.63440288,39.441092574
107694.377482681,1126611.36053054,95819,59.136604172,9.634405578,39.440461694
107694.532192818,1126611.51769017,95819.2,59.13660558,9.634408286,39.441314715
107694.684273151,1126611.67306214,95819.4,59.136606972,9.634410948,39.43989544
107694.830222616,1126611.83109533,95819.6,59.136608388,9.634413503,39.438608657
107694.975593763,1126611.9920237,95819.8,59.13660983,9.634416048,39.436624755
107695.112946897,1126612.15460689,95820,59.136611287,9.634418453,39.436147619
107695.247377485,1126612.31863237,95820.2,59.136612757,9.634420807,39.437130798
107695.37651999,1126612.49323,95820.4,59.136614322,9.634423069,39.438937164
107695.499762637,1126612.66948672,95820.6,59.136615902,9.634425228,39.437571788
107695.623231794,1126612.84696928,95820.8,59.136617493,9.634427391,39.440055511
107695.750093118,1126613.01721781,95821,59.136619019,9.634429613,39.436756837
107695.883087753,1126613.18357978,95821.2,59.13662051,9.634431942,39.442818303
107696.023710861,1126613.34271626,95821.4,59.136621936,9.634434404,39.44330074
107696.165297515,1126613.5066448,95821.6,59.136623405,9.634436883,39.44703439
107696.301547586,1126613.67680086,95821.8,59.13662493,9.634439269,39.449759637
107696.435166734,1126613.84572626,95822,59.136626444,9.634441609,39.448493057
107696.569816772,1126614.01443094,95822.2,59.136627956,9.634443967,39.445861079
107696.709564955,1126614.18158632,95822.4,59.136629454,9.634446414,39.447250751
107696.846361618,1126614.33614782,95822.6,59.136630839,9.634448809,39.435086387
107696.992780539,1126614.48838935,95822.8,59.136632203,9.634451372,39.433604233
107697.140511201,1126614.64308427,95823,59.136633589,9.634453958,39.436029017
107697.2856637,1126614.79877659,95823.2,59.136634984,9.634456499,39.436753483
107697.429724673,1126614.95636048,95823.4,59.136636396,9.634459021,39.437771224
107697.576015139,1126615.11550844,95823.6,59.136637822,9.634461582,39.43819756
107697.718122048,1126615.27687593,95823.8,59.136639268,9.63446407,39.436048415
107697.868029395,1126615.43090688,95824,59.136640648,9.634466694,39.435611939
107698.027060827,1126615.57415064,95824.2,59.136641931,9.634469477,39.438942082
107698.18792102,1126615.71895765,95824.4,59.136643228,9.634472292,39.439029628
107698.348792646,1126615.85808341,95824.6,59.136644474,9.634475107,39.434696094
107698.504955616,1126616.00432915,95824.8,59.136645784,9.63447784,39.427443414
107698.660235624,1126616.16260407,95825,59.136647202,9.634480558,39.437409667
107698.812659088,1126616.31797691,95825.2,59.136648594,9.634483226,39.438547734
107698.961813606,1126616.4762395,95825.4,59.136650012,9.634485837,39.441974317
107699.114184736,1126616.62916149,95825.6,59.136651382,9.634488504,39.440223599
107699.265935784,1126616.77729214,95825.8,59.136652709,9.63449116,39.443563793
107699.419627619,1126616.92821164,95826,59.136654061,9.63449385,39.447021457
107699.573331338,1126617.07322709,95826.2,59.13665536,9.63449654,39.447292247
107699.722745087,1126617.21645153,95826.4,59.136656643,9.634499155,39.442207461
107699.870324218,1126617.36100906,95826.6,59.136657938,9.634501738,39.441493736
107700.021741601,1126617.50423756,95826.8,59.136659221,9.634504388,39.437495923
107700.176535667,1126617.64791846,95827,59.136660508,9.634507097,39.437930398
107700.332594774,1126617.78881697,95827.2,59.13666177,9.634509828,39.438462869
107700.488933147,1126617.93316938,95827.4,59.136663063,9.634512564,39.437441875
107700.647230937,1126618.07106467,95827.6,59.136664298,9.634515334,39.442663931
107700.802649737,1126618.2171976,95827.8,59.136665607,9.634518054,39.441487835
107700.964481795,1126618.36256368,95828,59.136666909,9.634520886,39.443676481
107701.126434173,1126618.50503367,95828.2,59.136668185,9.63452372,39.445017926
107701.289193388,1126618.64483174,95828.4,59.136669437,9.634526568,39.440906651
107701.459180121,1126618.77751493,95828.6,59.136670625,9.634529542,39.43789711
107701.630185842,1126618.91588147,95828.8,59.136671864,9.634532534,39.439339267
107701.79518822,1126619.05044839,95829,59.136673069,9.634535421,39.438148587
107701.956804014,1126619.1894644,95829.2,59.136674314,9.634538249,39.437816487
107702.115505798,1126619.3256896,95829.4,59.136675534,9.634541026,39.433044715
107702.278264943,1126619.46548772,95829.6,59.136676786,9.634543874,39.432202266
107702.434561644,1126619.60204228,95829.8,59.136678009,9.634546609,39.431841671
107702.587411147,1126619.74471678,95830,59.136679287,9.634549284,39.433705484
107702.731784898,1126619.88893376,95830.2,59.136680579,9.634551811,39.430402461
107702.880027424,1126620.04507812,95830.4,59.136681978,9.634554406,39.438580386
107703.028290599,1126620.19097392,95830.6,59.136683285,9.634557001,39.439236977
107703.177935556,1126620.3329736,95830.8,59.136684557,9.63455962,39.436981843
107703.329406352,1126620.4779847,95831,59.136685856,9.634562271,39.438352449
107703.476351907,1126620.62432346,95831.2,59.136687167,9.634564843,39.436618565
107703.624709093,1126620.78035667,95831.4,59.136688565,9.63456744,39.438066537
107703.768303515,1126620.94195018,95831.6,59.136690013,9.634569954,39.438920255
107703.903766344,1126621.10475268,95831.8,59.136691472,9.634572326,39.438445722
107704.038988941,1126621.27312459,95832,59.136692981,9.634574694,39.440745004
107704.173014276,1126621.43904334,95832.2,59.136694468,9.634577041,39.44108836
107704.309340944,1126621.59928544,95832.4,59.136695904,9.634579428,39.442414098
107704.446412714,1126621.75908346,95832.6,59.136697336,9.634581828,39.443497428
107704.580168174,1126621.91686965,95832.8,59.13669875,9.63458417,39.443551144
107704.713059749,1126622.07721623,95833,59.136700187,9.634586497,39.443484445
107704.842685973,1126622.23867022,95833.2,59.136701634,9.634588767,39.440494068
107704.972764773,1126622.40279868,95833.4,59.136703105,9.634591045,39.444853717
107705.099356422,1126622.56446935,95833.6,59.136704554,9.634593262,39.444550491
107705.22366491,1126622.72279349,95833.8,59.136705973,9.634595439,39.434602519
107705.360223173,1126622.88169933,95834,59.136707397,9.63459783,39.433668791
107705.503092772,1126623.03359984,95834.2,59.136708758,9.634600331,39.437206627
107705.648371685,1126623.18305446,95834.4,59.136710097,9.634602874,39.438631384
107705.792802662,1126623.32716028,95834.6,59.136711388,9.634605402,39.433808564
107705.943554147,1126623.48809992,95834.8,59.13671283,9.634608041,39.444901595
107706.090307076,1126623.64468699,95835,59.136714233,9.63461061,39.446391807
107706.234723641,1126623.79592226,95835.2,59.136715588,9.634613138,39.443400653
107706.382172948,1126623.94783203,95835.4,59.136716949,9.634615719,39.443990282
107706.533865053,1126624.09651983,95835.6,59.136718281,9.634618374,39.450132365
107706.682287764,1126624.24832019,95835.8,59.136719641,9.634620972,39.446971085
107706.831054621,1126624.39978705,95836,59.136720998,9.634623576,39.445668501
107706.97683877,1126624.55414424,95836.2,59.136722381,9.634626128,39.449168854
107707.11987886,1126624.70660214,95836.4,59.136723747,9.634628632,39.448972003
107707.257819893,1126624.86105492,95836.6,59.136725131,9.634631047,39.441057214
107707.398903444,1126625.01852179,95836.8,59.136726542,9.634633517,39.444144407
107707.539418107,1126625.17420515,95837,59.136727937,9.634635977,39.4409627
107707.682743489,1126625.32710924,95837.2,59.136729307,9.634638486,39.441300983
107707.824688859,1126625.48301829,95837.4,59.136730704,9.634640971,39.440933019
107707.961758544,1126625.64370762,95837.6,59.136732144,9.634643371,39.436962016
107708.093901364,1126625.80616938,95837.8,59.1367336,9.634645685,39.437053001
107708.221859734,1126625.97129624,95838,59.13673508,9.634647926,39.439379645
107708.345395453,1126626.14365505,95838.2,59.136736625,9.63465009,39.4403542
107708.468818689,1126626.31501106,95838.4,59.136738161,9.634652252,39.440128837
107708.591537643,1126626.49494327,95838.6,59.136739774,9.634654402,39.439882447
107708.708140128,1126626.67040725,95838.8,59.136741347,9.634656445,39.440698776
107708.823654905,1126626.84586903,95839,59.13674292,9.634658469,39.438744446
107708.938634894,1126627.03102134,95839.2,59.13674458,9.634660484,39.44396054
107709.04703437,1126627.21471221,95839.4,59.136746227,9.634662384,39.439188756
107709.148649902,1126627.41264832,95839.6,59.136748002,9.634664166,39.45196821
107709.246622057,1126627.60043988,95839.8,59.136749686,9.634665884,39.448130342
107709.340519316,1126627.79334751,95840,59.136751416,9.634667531,39.449086166
107709.431147183,1126627.9893677,95840.2,59.136753174,9.634669121,39.451710534
107709.51897555,1126628.18259729,95840.4,59.136754907,9.634670662,39.451951192
107709.600838517,1126628.38160753,95840.6,59.136756692,9.634672099,39.451290708
107709.681150632,1126628.58317679,95840.8,59.1367585,9.634673509,39.454638767
107709.754131284,1126628.78662503,95841,59.136760325,9.634674791,39.452032109
107709.826183611,1126628.99619827,95841.2,59.136762205,9.634676057,39.457534922
107709.890916388,1126629.20174643,95841.4,59.136764049,9.634677195,39.45914157
107709.954669438,1126629.41052314,95841.6,59.136765922,9.634678316,39.462266257
107710.01548984,1126629.62575502,95841.8,59.136767853,9.634679386,39.463242813
107710.077168943,1126629.84098863,95842,59.136769784,9.634680471,39.467844656
107710.134554504,1126630.05621357,95842.2,59.136771715,9.634681481,39.463722094
107710.182441757,1126630.26907999,95842.4,59.136773625,9.634682325,39.460365512
107710.228476641,1126630.49207988,95842.6,59.136775626,9.634683137,39.468735107
107710.271824727,1126630.71318059,95842.8,59.13677761,9.634683902,39.469122604
107710.31144635,1126630.93694732,95843,59.136779618,9.634684602,39.469173109
107710.354786559,1126631.16194693,95843.2,59.136781637,9.634685367,39.469001153
107710.394412893,1126631.38337433,95843.4,59.136783624,9.634686067,39.463986044
107710.429489728,1126631.61816027,95843.6,59.136785731,9.634686688,39.474270565
107710.457913981,1126631.85883688,95843.8,59.136787891,9.634687193,39.487265982
107710.474103985,1126632.09124536,95844,59.136789977,9.634687484,39.487827374
107710.478604791,1126632.32897735,95844.2,59.136792111,9.634687571,39.490712065
107710.473549828,1126632.5644621,95844.4,59.136794225,9.634687491,39.490989402
107710.455263147,1126632.80370768,95844.6,59.136796373,9.63468718,39.494216788
107710.420781612,1126633.03991283,95844.8,59.136798494,9.634686586,39.494039385
107710.365185351,1126633.27139668,95845,59.136800573,9.634685623,39.489198719
107710.284973977,1126633.50227387,95845.2,59.136802647,9.63468423,39.487339965
107710.174385547,1126633.72261837,95845.4,59.136804627,9.634682306,39.494373707
107710.03203699,1126633.90858827,95845.6,59.136806299,9.634679826,39.465606049
107709.871321128,1126634.0900652,95845.8,59.136807931,9.634677025,39.463937008
107709.695878469,1126634.25023544,95846,59.136809372,9.634673966,39.456668573
107709.51345955,1126634.40649269,95846.2,59.136810778,9.634670785,39.462709313
107709.308222668,1126634.55100715,95846.4,59.136812079,9.634667205,39.460868995
107709.083956917,1126634.67843936,95846.6,59.136813227,9.634663292,39.462057476
107708.820594935,1126634.74730887,95846.8,59.13681385,9.634658694,39.421967979
107708.551224943,1126634.8147181,95847,59.13681446,9.634653991,39.428212099
107708.268822239,1126634.84400301,95847.2,59.136814728,9.634649059,39.426838837
107707.981799887,1126634.83629455,95847.4,59.136814664,9.634644045,39.417851687
107707.686112832,1126634.8102994,95847.6,59.136814436,9.634638879,39.423306969
107707.386239597,1126634.75945412,95847.8,59.136813985,9.634633639,39.41816111
107707.080495073,1126634.69612047,95848,59.136813422,9.634628296,39.424626291
107706.766130498,1126634.62073849,95848.2,59.136812751,9.634622802,39.423316341
107706.44727305,1126634.53064296,95848.4,59.136811948,9.634617229,39.426072202
107706.13421349,1126634.43264991,95848.6,59.136811074,9.634611757,39.434992781
107705.808507743,1126634.3035514,95848.8,59.136809921,9.634606063,39.432688248
107705.47785585,1126634.15739908,95849,59.136808615,9.634600282,39.436434981
107705.142925451,1126634.00377451,95849.2,59.136807242,9.634594426,39.43473405
107704.80862362,1126633.85070822,95849.4,59.136805874,9.634588581,39.433995581
107704.467900882,1126633.70219632,95849.6,59.136804547,9.634582624,39.429195
107704.117741783,1126633.54898673,95849.8,59.136803178,9.634576502,39.432781718
107703.758319409,1126633.39041139,95850,59.136801761,9.634570218,39.432968741
107703.401426882,1126633.2263827,95850.2,59.136800295,9.634563978,39.422742575
107703.053764354,1126633.05580018,95850.4,59.13679877,9.634557899,39.426167107
107702.708531997,1126632.87241184,95850.6,59.13679713,9.634551862,39.425037598
107702.364287852,1126632.68156187,95850.8,59.136795423,9.634545842,39.429458746
107702.026194035,1126632.47835917,95851,59.136793605,9.634539929,39.431030758
107701.696309418,1126632.26381047,95851.2,59.136791685,9.634534159,39.426440784
107701.370441042,1126632.04481399,95851.4,59.136789725,9.634528459,39.424862639
107701.039253588,1126631.82335606,95851.6,59.136787743,9.634522666,39.441461525
107700.714672635,1126631.5904375,95851.8,59.136785658,9.634516988,39.440015878
107700.390761772,1126631.36587515,95852,59.136783648,9.634511322,39.441202337
107700.058267171,1126631.13962457,95852.2,59.136781623,9.634505506,39.443955292
107699.72553793,1126630.91615849,95852.4,59.136779623,9.634499686,39.445156471
107699.399627791,1126630.68936424,95852.6,59.136777593,9.634493985,39.441215876
107699.063668382,1126630.44951623,95852.8,59.136775446,9.634488108,39.451929819
107698.741400644,1126630.20490573,95853,59.136773256,9.63448247,39.441050933
107698.41037742,1126629.95860666,95853.2,59.136771051,9.634476679,39.444684586
107698.082006598,1126629.70284414,95853.4,59.136768761,9.634470934,39.441201889
107697.75597703,1126629.44998271,95853.6,59.136766497,9.63446523,39.447405025
107697.4478092,1126629.19682309,95853.8,59.13676423,9.634459838,39.448470641
107697.130915976,1126628.95545409,95854,59.136762069,9.634454294,39.445846277
107696.800210444,1126628.72185515,95854.2,59.136759978,9.634448509,39.448162702
107696.469292262,1126628.48012376,95854.4,59.136757814,9.63444272,39.445863956
107696.14320703,1126628.22637117,95854.6,59.136755542,9.634437015,39.433879799
107695.814414537,1126627.9808566,95854.8,59.136753344,9.634431263,39.43794256
107695.484354038,1126627.73957261,95855,59.136751184,9.634425489,39.439286336
107695.159223035,1126627.49517945,95855.2,59.136748996,9.634419801,39.439232676
107694.840462578,1126627.2427785,95855.4,59.136746736,9.634414224,39.440305289
107694.519252116,1126626.98457996,95855.6,59.136744424,9.634408604,39.439414652
107694.189047971,1126626.72925968,95855.8,59.136742138,9.634402827,39.4421553
107693.862145501,1126626.48319209,95856,59.136739935,9.634397108,39.444647187
107693.537465537,1126626.2421419,95856.2,59.136737777,9.634391428,39.445256608
107693.214976175,1126625.99352111,95856.4,59.136735551,9.634385786,39.442610987
107692.891461032,1126625.74255892,95856.6,59.136733304,9.634380126,39.451109182
107692.565320101,1126625.48780395,95856.8,59.136731023,9.63437442,39.44849073
107692.244559241,1126625.23361682,95857,59.136728747,9.634368808,39.447269623
107691.91888248,1126624.97574371,95857.2,59.136726438,9.63436311,39.449081127
107691.595251325,1126624.72544978,95857.4,59.136724197,9.634357448,39.456646728
107691.271336584,1126624.47381854,95857.6,59.136721944,9.634351781,39.459175141
107690.947189671,1126624.22374643,95857.8,59.136719705,9.63434611,39.455258295
107690.618470562,1126623.96987762,95858,59.136717432,9.634340359,39.449891219
107690.290492036,1126623.71779269,95858.2,59.136715175,9.634334621,39.448338251
107689.96016095,1126623.4683766,95858.4,59.136712942,9.634328842,39.453510618
107689.641815115,1126623.20873607,95858.6,59.136710617,9.634323272,39.448459931
107689.329193961,1126622.94910708,95858.8,59.136708292,9.634317802,39.450301756
107689.019155839,1126622.68602998,95859,59.136705936,9.634312377,39.447158215
107688.70265703,1126622.41881819,95859.2,59.136703543,9.634306839,39.444129957
107688.384780432,1126622.15349742,95859.4,59.136701167,9.634301277,39.450966655
107688.069995589,1126621.8879601,95859.6,59.136698789,9.634295769,39.445875969
107687.756870201,1126621.62276033,95859.8,59.136696414,9.63429029,39.446077858
107687.443458757,1126621.35744862,95900,59.136694038,9.634284806,39.446022309
107687.125014665,1126621.08956466,95900.2,59.136691639,9.634279234,39.444696859
107686.806735772,1126620.8249116,95900.4,59.136689269,9.634273665,39.446899793
107686.489445051,1126620.5527969,95900.6,59.136686832,9.634268113,39.443733499
107686.176668081,1126620.28503582,95900.8,59.136684434,9.63426264,39.446763382
107685.869222683,1126620.01349796,95901,59.136682002,9.63425726,39.442945583
107685.555760898,1126619.74462157,95901.2,59.136679594,9.634251775,39.444254942
107685.241893409,1126619.47819515,95901.4,59.136677208,9.634246283,39.440621963
107684.926494987,1126619.20441342,95901.6,59.136674756,9.634240764,39.438207434
107684.60872272,1126618.94388328,95901.8,59.136672423,9.634235204,39.440930278
107684.292163357,1126618.67800851,95902,59.136670042,9.634229665,39.442028014
107683.976581857,1126618.40979637,95902.2,59.13666764,9.634224143,39.440578221
107683.661563379,1126618.14626411,95902.4,59.13666528,9.634218631,39.441348032
107683.349466485,1126617.88173516,95902.6,59.136662911,9.63421317,39.440683084
107683.038643772,1126617.60985655,95902.8,59.136660476,9.634207731,39.440817568
107682.720886027,1126617.34197434,95903,59.136658077,9.634202171,39.445089362
107682.407487544,1126617.06986781,95903.2,59.13665564,9.634196687,39.442524661
107682.093968475,1126616.8007688,95903.4,59.13665323,9.634191201,39.440493522
107681.779254782,1126616.52787989,95903.6,59.136650786,9.634185694,39.440455348
107681.46155209,1126616.26100048,95903.8,59.136648396,9.634180135,39.43503395
107681.151529677,1126615.98956922,95904,59.136645965,9.63417471,39.437284424
107680.839958856,1126615.71947165,95904.2,59.136643546,9.634169258,39.43629882
107680.529986886,1126615.45138248,95904.4,59.136641145,9.634163834,39.433308263
107680.215967327,1126615.17481897,95904.6,59.136638668,9.634158339,39.436247205
107679.911287101,1126614.89426393,95904.8,59.136636155,9.634153007,39.452037406
107679.607060556,1126614.61582639,95905,59.136633661,9.634147683,39.45139197
107679.301001155,1126614.33783078,95905.2,59.136631171,9.634142327,39.45054418
107678.992527917,1126614.06450905,95905.4,59.136628723,9.634136929,39.454958262
107678.682339678,1126613.78995852,95905.6,59.136626264,9.634131501,39.454969477
107678.389703338,1126613.49839943,95905.8,59.136623652,9.634126379,39.446387029
107678.093734519,1126613.21284914,95906,59.136621094,9.634121199,39.448984557
107677.796728487,1126612.93063873,95906.2,59.136618566,9.634116001,39.445003282
107677.487919378,1126612.65341753,95906.4,59.136616083,9.634110597,39.440173592
107677.173374518,1126612.38164331,95906.6,59.136613649,9.634105093,39.443938597
107676.858184898,1126612.11733149,95906.8,59.136611282,9.634099578,39.43985246
107676.546338186,1126611.84177523,95907,59.136608814,9.634094121,39.440515432
107676.24329992,1126611.57002421,95907.2,59.13660638,9.634088818,39.441851614
107675.939408718,1126611.29537516,95907.4,59.13660392,9.6340835,39.441682189
107675.633523435,1126611.01593202,95907.6,59.136601417,9.634078147,39.4451527
107675.320540995,1126610.73569487,95907.8,59.136598907,9.63407267,39.443611359
107675.010881991,1126610.45390485,95908,59.136596383,9.634067251,39.445121636
107674.703898356,1126610.17969528,95908.2,59.136593927,9.634061879,39.445725262
107674.399031265,1126609.90626977,95908.4,59.136591478,9.634056544,39.447126009
107674.105654757,1126609.640888,95908.6,59.136589101,9.63405141,39.438761974
107673.80245156,1126609.36557212,95908.8,59.136586635,9.634046104,39.437001479
107673.489103665,1126609.09613998,95909,59.136584222,9.634040621,39.440568241
107673.175708769,1126608.82158346,95909.2,59.136581763,9.634035137,39.436378647
107672.864783521,1126608.54302161,95909.4,59.136579268,9.634029696,39.440250924
107672.561051499,1126608.27438863,95909.6,59.136576862,9.634024381,39.445701668
107672.25818262,1126608.00352946,95909.8,59.136574436,9.634019081,39.440364018
107671.954975357,1126607.73010748,95910,59.136571987,9.634013775,39.440012493
107671.646099657,1126607.45711973,95910.2,59.136569542,9.63400837,39.437506684
107671.334587398,1126607.18568629,95910.4,59.136567111,9.634002919,39.439261082
107671.021522928,1126606.91748029,95910.6,59.136564709,9.633997441,39.44507168
107670.706213463,1126606.65539669,95910.8,59.136562362,9.633991924,39.448690787
107670.385003216,1126606.39541783,95911,59.136560034,9.633986304,39.450204039
107670.067052678,1126606.13711651,95911.2,59.136557721,9.633980741,39.448244742
107669.748526267,1126605.88048502,95911.4,59.136555423,9.633975168,39.451417883
107669.440136868,1126605.62175735,95911.6,59.136553106,9.633969772,39.454268016
107669.125457581,1126605.35934095,95911.8,59.136550756,9.633964266,39.450585035
107668.805049924,1126605.09869545,95912,59.136548422,9.63395866,39.455506141
107668.486927204,1126604.84050531,95912.2,59.13654611,9.633953094,39.456628156
107668.173321406,1126604.5851092,95912.4,59.136543823,9.633947607,39.460004534
107667.840887394,1126604.32655621,95912.6,59.136541508,9.633941791,39.469936949
107667.52110012,1126604.07047936,95912.8,59.136539215,9.633936196,39.468065412
107667.197078052,1126603.81361427,95913,59.136536915,9.633930527,39.469005391
107666.874942202,1126603.55820116,95913.2,59.136534628,9.633924891,39.470415347
107666.55790134,1126603.3027983,95913.4,59.136532341,9.633919344,39.476087582
107666.238618841,1126603.05184687,95913.6,59.136530094,9.633913758,39.473625526
107665.909898503,1126602.79686622,95913.8,59.136527811,9.633908007,39.487748951
107665.583404965,1126602.54478642,95914,59.136525554,9.633902295,39.487776128
107665.255822563,1126602.29326144,95914.2,59.136523302,9.633896564,39.488139468
107664.927836256,1126602.04329525,95914.4,59.136521064,9.633890826,39.487987315
107664.601744439,1126601.79065934,95914.6,59.136518802,9.633885121,39.492227039
107664.28302634,1126601.54360814,95914.8,59.13651659,9.633879545,39.479322691
107663.9572634,1126601.2982138,95915,59.136514393,9.633873846,39.480775609
107663.625900435,1126601.04768396,95915.2,59.13651215,9.633868049,39.473769695
107663.292306558,1126600.79625849,95915.4,59.136509899,9.633862213,39.473683549
107662.954750938,1126600.55061779,95915.6,59.1365077,9.633856308,39.482732127
107662.630355738,1126600.30823406,95915.8,59.13650553,9.633850633,39.479620508
107662.301544839,1126600.06962901,95916,59.136503394,9.633844881,39.47940978
107661.966386788,1126599.82733514,95916.2,59.136501225,9.633839018,39.477764359
107661.625153751,1126599.58837106,95916.4,59.136499086,9.633833049,39.4740297
107661.287241031,1126599.34941366,95916.6,59.136496947,9.633827138,39.474876723
