FFID	Line	Point	Gps time(us)	UTC Date	UTC Time	Time Source	Latitude	Longitude	Comment
567	1.0	567.0	1333798719203114	2022-04-12	11:38:21.203114	GPS	590804.524	0093739.432	
568	1.0	568.0	1333798724246676	2022-04-12	11:38:26.246676	GPS	590804.560	0093739.396	
569	1.0	569.0	1333798729262789	2022-04-12	11:38:31.262789	GPS	590804.632	0093739.324	
570	1.0	570.0	1333798734634646	2022-04-12	11:38:36.634646	GPS	590804.668	0093739.432	
571	1.0	571.0	1333798739543803	2022-04-12	11:38:41.543803	GPS	590804.776	0093739.432	
572	1.0	572.0	1333798744140452	2022-04-12	11:38:46.140452	GPS	590804.848	0093739.612	
573	1.0	573.0	1333798748760999	2022-04-12	11:38:50.760999	GPS	590806.216	0093747.820	
574	1.0	574.0	1333798752915115	2022-04-12	11:38:54.915115	GPS	122715.840	0093748.036	
575	1.0	575.0	1333798756734352	2022-04-12	11:38:58.734352	GPS	122715.840	0093748.036	
576	1.0	576.0	1333798760773207	2022-04-12	11:39:02.773207	GPS	590806.468	0093748.036	
577	1.0	577.0	1333798765429304	2022-04-12	11:39:07.429304	GPS	590806.576	0093748.072	
578	1.0	578.0	1333798769704271	2022-04-12	11:39:11.704271	GPS	590806.648	0093748.144	
579	1.0	579.0	1333798773971493	2022-04-12	11:39:15.971493	GPS	590806.720	0093748.216	
580	1.0	580.0	1333798777984256	2022-04-12	11:39:19.984256	GPS	590806.792	0093748.288	
581	1.0	581.0	1333798781723287	2022-04-12	11:39:23.723287	GPS	590806.792	0093748.288	
582	1.0	582.0	1333798785496334	2022-04-12	11:39:27.496334	GPS	590806.864	0093748.360	
583	1.0	583.0	1333798789683035	2022-04-12	11:39:31.683035	GPS	590806.972	0093748.504	
584	1.0	584.0	1333798793728850	2022-04-12	11:39:35.728850	GPS	590807.044	0093748.612	
585	1.0	585.0	1333798797578015	2022-04-12	11:39:39.578015	GPS	590807.116	0093748.684	
586	1.0	586.0	1333798801344288	2022-04-12	11:39:43.344288	GPS	590807.116	0093748.684	
587	1.0	587.0	1333798805047668	2022-04-12	11:39:47.047668	GPS	590807.224	0093748.792	
588	1.0	588.0	1333798812184954	2022-04-12	11:39:54.184954	GPS	590807.296	0093748.864	
589	1.0	589.0	1333798816327779	2022-04-12	11:39:58.327779	GPS	590807.368	0093748.972	
590	1.0	590.0	1333798820564240	2022-04-12	11:40:02.564240	GPS	590807.440	0093749.044	
591	1.0	591.0	1333798824896942	2022-04-12	11:40:06.896942	GPS	590807.584	0093749.188	
592	1.0	592.0	1333798829873133	2022-04-12	11:40:11.873133	GPS	590807.656	0093749.296	
593	1.0	593.0	1333798835050436	2022-04-12	11:40:17.050436	GPS	590807.764	0093749.476	
594	1.0	594.0	1333798840176275	2022-04-12	11:40:22.176275	GPS	590807.872	0093749.584	
595	1.0	595.0	1333798844654039	2022-04-12	11:40:26.654039	GPS	590807.980	0093749.728	
596	1.0	596.0	1333798848954476	2022-04-12	11:40:30.954476	GPS	590808.052	0093749.836	
597	1.0	597.0	1333798852901840	2022-04-12	11:40:34.901840	GPS	590808.052	0093749.836	
598	1.0	598.0	1333798857105799	2022-04-12	11:40:39.105799	GPS	590808.160	0093749.980	
599	1.0	599.0	1333798864962387	2022-04-12	11:40:46.962387	GPS	590808.412	0093750.268	
600	1.0	600.0	1333798869922738	2022-04-12	11:40:51.922738	GPS	590808.520	0093750.376	
601	1.0	601.0	1333798873826285	2022-04-12	11:40:55.826285	GPS	590808.628	0093750.520	
602	1.0	602.0	1333798878354122	2022-04-12	11:41:00.354122	GPS	590808.736	0093750.700	
603	1.0	603.0	1333798883619315	2022-04-12	11:41:05.619315	GPS	590808.844	0093750.844	
604	1.0	604.0	1333798888229476	2022-04-12	11:41:10.229476	GPS	590808.988	0093750.988	
605	1.0	605.0	1333798892792264	2022-04-12	11:41:14.792264	GPS	590808.988	0093750.988	
606	1.0	606.0	1333798896825271	2022-04-12	11:41:18.825271	GPS	590809.060	0093751.096	
607	1.0	607.0	1333798900890641	2022-04-12	11:41:22.890641	GPS	590809.204	0093751.276	
608	1.0	608.0	1333798905504328	2022-04-12	11:41:27.504328	GPS	590809.312	0093751.456	
609	1.0	609.0	1333798909621063	2022-04-12	11:41:31.621063	GPS	590809.420	0093751.636	
610	1.0	610.0	1333798913781321	2022-04-12	11:41:35.781321	GPS	590809.420	0093751.636	
611	1.0	611.0	1333798918190451	2022-04-12	11:41:40.190451	GPS	590809.492	0093751.780	
612	1.0	612.0	1333798923022063	2022-04-12	11:41:45.022063	GPS	590809.636	0093751.960	
613	1.0	613.0	1333798929395189	2022-04-12	11:41:51.395189	GPS	590809.852	0093752.356	
614	1.0	614.0	1333798933777822	2022-04-12	11:41:55.777822	GPS	590809.852	0093752.356	
615	1.0	615.0	1333798937603129	2022-04-12	11:41:59.603129	GPS	590809.960	0093752.500	
616	1.0	616.0	1333798941105972	2022-04-12	11:42:03.105972	GPS	590810.104	0093752.680	
617	1.0	617.0	1333798945280567	2022-04-12	11:42:07.280567	GPS	590810.212	0093752.860	
618	1.0	618.0	1333798952472488	2022-04-12	11:42:14.472488	GPS	590810.320	0093752.968	
619	1.0	619.0	1333798956905177	2022-04-12	11:42:18.905177	GPS	590810.464	0093753.184	
620	1.0	620.0	1333798961324855	2022-04-12	11:42:23.324855	GPS	590810.572	0093753.328	
621	1.0	621.0	1333798965319540	2022-04-12	11:42:27.319540	GPS	590810.716	0093753.544	
622	1.0	622.0	1333798972876216	2022-04-12	11:42:34.876216	GPS	590810.788	0093753.688	
623	1.0	623.0	1333798977612586	2022-04-12	11:42:39.612586	GPS	590810.932	0093753.868	
624	1.0	624.0	1333798982326808	2022-04-12	11:42:44.326808	GPS	590811.076	0093754.048	
625	1.0	625.0	1333798986870469	2022-04-12	11:42:48.870469	GPS	590811.184	0093754.228	
626	1.0	626.0	1333798991093544	2022-04-12	11:42:53.093544	GPS	590811.292	0093754.408	
627	1.0	627.0	1333798995043060	2022-04-12	11:42:57.043060	GPS	590811.400	0093754.588	
628	1.0	628.0	1333798999596491	2022-04-12	11:43:01.596491	GPS	590811.400	0093754.588	
629	1.0	629.0	1333799003640018	2022-04-12	11:43:05.640018	GPS	590811.472	0093754.732	
630	1.0	630.0	1333799007794293	2022-04-12	11:43:09.794293	GPS	590811.616	0093755.056	
631	1.0	631.0	1333799012465295	2022-04-12	11:43:14.465295	GPS	590811.724	0093755.272	
632	1.0	632.0	1333799016728173	2022-04-12	11:43:18.728173	GPS	590811.796	0093755.524	
633	1.0	633.0	1333799020950727	2022-04-12	11:43:22.950727	GPS	590811.868	0093755.704	
634	1.0	634.0	1333799024678742	2022-04-12	11:43:26.678742	GPS	590811.868	0093755.704	
635	1.0	635.0	1333799029301582	2022-04-12	11:43:31.301582	GPS	590811.976	0093755.992	
636	1.0	636.0	1333799033311143	2022-04-12	11:43:35.311143	GPS	590812.048	0093756.172	
637	1.0	637.0	1333799037343896	2022-04-12	11:43:39.343896	GPS	590812.156	0093756.424	
638	1.0	638.0	1333799044146748	2022-04-12	11:43:46.146748	GPS	590812.228	0093756.604	
639	1.0	639.0	1333799048025275	2022-04-12	11:43:50.025275	GPS	590812.300	0093756.748	
640	1.0	640.0	1333799052401632	2022-04-12	11:43:54.401632	GPS	590812.444	0093757.000	
641	1.0	641.0	1333799060375638	2022-04-12	11:44:02.375638	GPS	590812.624	0093757.396	
642	1.0	642.0	1333799065130214	2022-04-12	11:44:07.130214	GPS	590812.696	0093757.612	
643	1.0	643.0	1333799069722586	2022-04-12	11:44:11.722586	GPS	590812.696	0093757.612	
644	1.0	644.0	1333799073958184	2022-04-12	11:44:15.958184	GPS	590812.768	0093757.720	
645	1.0	645.0	1333799078421359	2022-04-12	11:44:20.421359	GPS	590812.912	0093757.972	
646	1.0	646.0	1333799082066278	2022-04-12	11:44:24.066278	GPS	590812.984	0093758.224	
647	1.0	647.0	1333799086026204	2022-04-12	11:44:28.026204	GPS	590813.056	0093758.404	
648	1.0	648.0	1333799089363015	2022-04-12	11:44:31.363015	GPS	590813.056	0093758.404	
649	1.0	649.0	1333799093216848	2022-04-12	11:44:35.216848	GPS	590813.164	0093758.656	
650	1.0	650.0	1333799100524033	2022-04-12	11:44:42.524033	GPS	590813.236	0093758.872	
651	1.0	651.0	1333799104732880	2022-04-12	11:44:46.732880	GPS	590813.308	0093759.016	
652	1.0	652.0	1333799111051601	2022-04-12	11:44:53.051601	GPS	590813.524	0093759.520	
653	1.0	653.0	1333799208972038	2022-04-12	11:46:30.972038	GPS	590814.604	0093803.300	
654	1.0	654.0	1333799213186033	2022-04-12	11:46:35.186033	GPS	590814.640	0093803.408	
655	1.0	655.0	1333799217611130	2022-04-12	11:46:39.611130	GPS	590814.640	0093803.516	
656	1.0	656.0	1333799221482054	2022-04-12	11:46:43.482054	GPS	590814.640	0093803.516	
657	1.0	657.0	1333799226053510	2022-04-12	11:46:48.053510	GPS	590814.604	0093803.588	
658	1.0	658.0	1333799230300054	2022-04-12	11:46:52.300054	GPS	590814.568	0093803.732	
659	1.0	659.0	1333799234674766	2022-04-12	11:46:56.674766	GPS	590814.532	0093803.804	
660	1.0	660.0	1333799239069244	2022-04-12	11:47:01.069244	GPS	590814.496	0093803.912	
661	1.0	661.0	1333799249186312	2022-04-12	11:47:11.186312	GPS	590814.496	0093804.092	
662	1.0	662.0	1333799253247616	2022-04-12	11:47:15.247616	GPS	590814.496	0093804.164	
663	1.0	663.0	1333799257812122	2022-04-12	11:47:19.812122	GPS	590814.496	0093804.164	
664	1.0	664.0	1333799262515841	2022-04-12	11:47:24.515841	GPS	590814.496	0093804.272	
665	1.0	665.0	1333799267592030	2022-04-12	11:47:29.592030	GPS	590814.496	0093804.344	
666	1.0	666.0	1333799272232277	2022-04-12	11:47:34.232277	GPS	590814.496	0093804.380	
667	1.0	667.0	1333799276576754	2022-04-12	11:47:38.576754	GPS	590814.496	0093804.416	
668	1.0	668.0	1333799280775590	2022-04-12	11:47:42.775590	GPS	590814.460	0093804.452	
669	1.0	669.0	1333799284797862	2022-04-12	11:47:46.797862	GPS	590814.424	0093804.488	
670	1.0	670.0	1333799288572045	2022-04-12	11:47:50.572045	GPS	590814.388	0093804.524	
671	1.0	671.0	1333799292488516	2022-04-12	11:47:54.488516	GPS	590814.388	0093804.524	
672	1.0	672.0	1333799296584565	2022-04-12	11:47:58.584565	GPS	590814.388	0093804.668	
673	1.0	673.0	1333799304078088	2022-04-12	11:48:06.078088	GPS	590814.316	0093804.776	
674	1.0	674.0	1333799312547871	2022-04-12	11:48:14.547871	GPS	000000.000	0000000.000	
675	1.0	675.0	1333799317547423	2022-04-12	11:48:19.547423	GPS	590809.060	0093756.208	
676	1.0	676.0	1333799321773786	2022-04-12	11:48:23.773786	GPS	590808.952	0093756.028	
677	1.0	677.0	1333799326075332	2022-04-12	11:48:28.075332	GPS	590808.880	0093755.920	
678	1.0	678.0	1333799330376622	2022-04-12	11:48:32.376622	GPS	590808.772	0093755.776	
679	1.0	679.0	1333799334138298	2022-04-12	11:48:36.138298	GPS	590808.664	0093755.668	
680	1.0	680.0	1333799341937598	2022-04-12	11:48:43.937598	GPS	590808.556	0093755.560	
681	1.0	681.0	1333799346162481	2022-04-12	11:48:48.162481	GPS	590808.484	0093755.488	
682	1.0	682.0	1333799350347319	2022-04-12	11:48:52.347319	GPS	590808.412	0093755.452	
683	1.0	683.0	1333799354659161	2022-04-12	11:48:56.659161	GPS	590808.340	0093755.416	
684	1.0	684.0	1333799361335064	2022-04-12	11:49:03.335064	GPS	590808.268	0093755.344	
685	1.0	685.0	1333799369094130	2022-04-12	11:49:11.094130	GPS	590808.124	0093755.308	
686	1.0	686.0	1333799373486472	2022-04-12	11:49:15.486472	GPS	590808.124	0093755.308	
687	1.0	687.0	1333799377140583	2022-04-12	11:49:19.140583	GPS	590808.124	0093755.272	
688	1.0	688.0	1333799384699173	2022-04-12	11:49:26.699173	GPS	590807.980	0093755.200	
689	1.0	689.0	1333799388910446	2022-04-12	11:49:30.910446	GPS	590807.980	0093755.200	
690	1.0	690.0	1333799393419118	2022-04-12	11:49:35.419118	GPS	590807.908	0093755.164	
691	1.0	691.0	1333799399559584	2022-04-12	11:49:41.559584	GPS	590807.800	0093755.092	
692	1.0	692.0	1333799404164718	2022-04-12	11:49:46.164718	GPS	590807.728	0093755.056	
693	1.0	693.0	1333799408500338	2022-04-12	11:49:50.500338	GPS	590807.728	0093755.056	
694	1.0	694.0	1333799412630424	2022-04-12	11:49:54.630424	GPS	590807.692	0093755.020	
695	1.0	695.0	1333799416909359	2022-04-12	11:49:58.909359	GPS	590807.620	0093754.984	
696	1.0	696.0	1333799597640958	2022-04-12	11:52:59.640958	GPS	590802.760	0093748.072	
697	1.0	697.0	1333799601260840	2022-04-12	11:53:03.260840	GPS	590802.796	0093748.216	
698	1.0	698.0	1333799605292638	2022-04-12	11:53:07.292638	GPS	590802.796	0093748.216	
699	1.0	699.0	1333799610891605	2022-04-12	11:53:12.891605	GPS	590802.868	0093748.324	
700	1.0	700.0	1333799616167840	2022-04-12	11:53:18.167840	GPS	590802.976	0093748.684	
701	1.0	701.0	1333799622931816	2022-04-12	11:53:24.931816	GPS	590803.048	0093748.828	
702	1.0	702.0	1333799628096123	2022-04-12	11:53:30.096123	GPS	590803.084	0093748.972	
703	1.0	703.0	1333799633398361	2022-04-12	11:53:35.398361	GPS	590803.156	0093749.116	
704	1.0	704.0	1333799639416793	2022-04-12	11:53:41.416793	GPS	590803.192	0093749.296	
705	1.0	705.0	1333799645276220	2022-04-12	11:53:47.276220	GPS	590803.264	0093749.440	
706	1.0	706.0	1333799650539110	2022-04-12	11:53:52.539110	GPS	590803.336	0093749.656	
707	1.0	707.0	1333799654722748	2022-04-12	11:53:56.722748	GPS	590803.408	0093749.800	
708	1.0	708.0	1333799659004553	2022-04-12	11:54:01.004553	GPS	590803.480	0093749.980	
709	1.0	709.0	1333799662921899	2022-04-12	11:54:04.921899	GPS	590803.516	0093750.088	
710	1.0	710.0	1333799667916415	2022-04-12	11:54:09.916415	GPS	590803.624	0093750.304	
711	1.0	711.0	1333799820736912	2022-04-12	11:56:42.736912	GPS	590805.496	0093752.284	
712	1.0	712.0	1333799832827463	2022-04-12	11:56:54.827463	GPS	590805.568	0093752.320	
713	1.0	713.0	1333799839331590	2022-04-12	11:57:01.331590	GPS	590805.640	0093752.464	
714	1.0	714.0	1333799844541060	2022-04-12	11:57:06.541060	GPS	590805.676	0093752.536	
715	1.0	715.0	1333799848844625	2022-04-12	11:57:10.844625	GPS	590805.676	0093752.536	
716	1.0	716.0	1333799853789784	2022-04-12	11:57:15.789784	GPS	590805.712	0093752.572	
717	1.0	717.0	1333799858441570	2022-04-12	11:57:20.441570	GPS	590805.748	0093752.680	
718	1.0	718.0	1333799863598396	2022-04-12	11:57:25.598396	GPS	590805.820	0093752.752	
719	1.0	719.0	1333799867916891	2022-04-12	11:57:29.916891	GPS	590805.856	0093752.860	
720	1.0	720.0	1333799872696194	2022-04-12	11:57:34.696194	GPS	590805.928	0093752.968	
721	1.0	721.0	1333799876199740	2022-04-12	11:57:38.199740	GPS	590805.964	0093753.076	
722	1.0	722.0	1333799880192583	2022-04-12	11:57:42.192583	GPS	590806.000	0093753.184	
723	1.0	723.0	1333799884335846	2022-04-12	11:57:46.335846	GPS	590806.072	0093753.292	
724	1.0	724.0	1333799891674699	2022-04-12	11:57:53.674699	GPS	590806.108	0093753.400	
725	1.0	725.0	1333799895485295	2022-04-12	11:57:57.485295	GPS	590806.180	0093753.544	
726	1.0	726.0	1333799902566493	2022-04-12	11:58:04.566493	GPS	590806.216	0093753.616	
727	1.0	727.0	1333799909207126	2022-04-12	11:58:11.207126	GPS	590806.288	0093753.760	
728	1.0	728.0	1333799916205099	2022-04-12	11:58:18.205099	GPS	590806.432	0093754.048	
729	1.0	729.0	1333799923217481	2022-04-12	11:58:25.217481	GPS	590806.468	0093754.192	
730	1.0	730.0	1333799928081346	2022-04-12	11:58:30.081346	GPS	590806.576	0093754.372	
731	1.0	731.0	1333799935184912	2022-04-12	11:58:37.184912	GPS	590806.684	0093754.624	
732	1.0	732.0	1333799939226000	2022-04-12	11:58:41.226000	GPS	590806.684	0093754.624	
733	1.0	733.0	1333799943190787	2022-04-12	11:58:45.190787	GPS	590806.756	0093754.768	
734	1.0	734.0	1333799950133946	2022-04-12	11:58:52.133946	GPS	590806.900	0093755.092	
735	1.0	735.0	1333799957179340	2022-04-12	11:58:59.179340	GPS	590806.972	0093755.272	
736	1.0	736.0	1333799964205146	2022-04-12	11:59:06.205146	GPS	590807.044	0093755.416	
737	1.0	737.0	1333799971879243	2022-04-12	11:59:13.879243	GPS	590807.188	0093755.740	
738	1.0	738.0	1333799976405251	2022-04-12	11:59:18.405251	GPS	590807.224	0093755.884	
739	1.0	739.0	1333799980566628	2022-04-12	11:59:22.566628	GPS	590807.296	0093756.064	
740	1.0	740.0	1333799984626035	2022-04-12	11:59:26.626035	GPS	590807.296	0093756.064	
741	1.0	741.0	1333799988648659	2022-04-12	11:59:30.648659	GPS	590807.368	0093756.208	
742	1.0	742.0	1333799992728913	2022-04-12	11:59:34.728913	GPS	590807.440	0093756.460	
743	1.0	743.0	1333799996687081	2022-04-12	11:59:38.687081	GPS	590807.512	0093756.676	
744	1.0	744.0	1333800000174001	2022-04-12	11:59:42.174001	GPS	590807.512	0093756.676	
745	1.0	745.0	1333800011629498	2022-04-12	11:59:53.629498	GPS	590807.764	0093757.288	
746	1.0	746.0	1333800016523573	2022-04-12	11:59:58.523573	GPS	590807.836	0093757.504	
747	1.0	747.0	1333800020492065	2022-04-12	12:00:02.492065	GPS	590807.836	0093757.504	
748	1.0	748.0	1333800024572712	2022-04-12	12:00:06.572712	GPS	590807.908	0093757.720	
749	1.0	749.0	1333800028563882	2022-04-12	12:00:10.563882	GPS	590808.016	0093758.008	
750	1.0	750.0	1333800032290895	2022-04-12	12:00:14.290895	GPS	590808.088	0093758.260	
751	1.0	751.0	1333800042297960	2022-04-12	12:00:24.297960	GPS	590808.268	0093758.728	
752	1.0	752.0	1333800047646019	2022-04-12	12:00:29.646019	GPS	590808.340	0093758.944	
753	1.0	753.0	1333800052613472	2022-04-12	12:00:34.613472	GPS	590808.448	0093759.196	
754	1.0	754.0	1333800057117729	2022-04-12	12:00:39.117729	GPS	590808.556	0093759.448	
755	1.0	755.0	1333800061652452	2022-04-12	12:00:43.652452	GPS	590808.664	0093759.664	
756	1.0	756.0	1333800065911835	2022-04-12	12:00:47.911835	GPS	590808.664	0093759.664	
757	1.0	757.0	1333800069508852	2022-04-12	12:00:51.508852	GPS	590808.736	0093759.916	
758	1.0	758.0	1333800073418114	2022-04-12	12:00:55.418114	GPS	590808.880	0093800.168	
759	1.0	759.0	1333800083409167	2022-04-12	12:01:05.409167	GPS	590809.060	0093800.564	
760	1.0	760.0	1333800089164588	2022-04-12	12:01:11.164588	GPS	590809.168	0093800.780	
761	1.0	761.0	1333800093890771	2022-04-12	12:01:15.890771	GPS	590809.276	0093800.996	
762	1.0	762.0	1333800098137092	2022-04-12	12:01:20.137092	GPS	590809.384	0093801.212	
763	1.0	763.0	1333800102162894	2022-04-12	12:01:24.162894	GPS	590809.492	0093801.464	
764	1.0	764.0	1333800106461865	2022-04-12	12:01:28.461865	GPS	590809.492	0093801.464	
765	1.0	765.0	1333800110249006	2022-04-12	12:01:32.249006	GPS	590809.528	0093801.572	
766	1.0	766.0	1333800115085176	2022-04-12	12:01:37.085176	GPS	590809.672	0093801.860	
767	1.0	767.0	1333800119177725	2022-04-12	12:01:41.177725	GPS	590809.780	0093802.076	
768	1.0	768.0	1333800123724963	2022-04-12	12:01:45.724963	GPS	590809.888	0093802.256	
769	1.0	769.0	1333800128838439	2022-04-12	12:01:50.838439	GPS	590809.960	0093802.436	
770	1.0	770.0	1333800133407185	2022-04-12	12:01:55.407185	GPS	590810.068	0093802.652	
771	1.0	771.0	1333800137866222	2022-04-12	12:01:59.866222	GPS	590810.140	0093802.832	
772	1.0	772.0	1333800142508985	2022-04-12	12:02:04.508985	GPS	590810.248	0093803.048	
773	1.0	773.0	1333800146839348	2022-04-12	12:02:08.839348	GPS	590810.248	0093803.048	
774	1.0	774.0	1333800151217621	2022-04-12	12:02:13.217621	GPS	590810.356	0093803.264	
775	1.0	775.0	1333800155133324	2022-04-12	12:02:17.133324	GPS	590810.428	0093803.408	
776	1.0	776.0	1333800159262192	2022-04-12	12:02:21.262192	GPS	590810.536	0093803.660	
777	1.0	777.0	1333800163116890	2022-04-12	12:02:25.116890	GPS	590810.608	0093803.840	
778	1.0	778.0	1333800170025775	2022-04-12	12:02:32.025775	GPS	590810.716	0093804.056	
779	1.0	779.0	1333800174187946	2022-04-12	12:02:36.187946	GPS	590810.788	0093804.236	
780	1.0	780.0	1333800178585840	2022-04-12	12:02:40.585840	GPS	590810.860	0093804.452	
781	1.0	781.0	1333800183320365	2022-04-12	12:02:45.320365	GPS	590810.968	0093804.668	
782	1.0	782.0	1333800187519773	2022-04-12	12:02:49.519773	GPS	590810.968	0093804.668	
783	1.0	783.0	1333800192090407	2022-04-12	12:02:54.090407	GPS	590811.040	0093804.776	
784	1.0	784.0	1333800196018187	2022-04-12	12:02:58.018187	GPS	590811.148	0093804.992	
785	1.0	785.0	1333800199945607	2022-04-12	12:03:01.945607	GPS	590811.256	0093805.208	
786	1.0	786.0	1333800284579598	2022-04-12	12:04:26.579598	GPS	590811.868	0093806.900	
787	1.0	787.0	1333800289716740	2022-04-12	12:04:31.716740	GPS	590811.832	0093806.864	
788	1.0	788.0	1333800294013613	2022-04-12	12:04:36.013613	GPS	590811.796	0093806.828	
789	1.0	789.0	1333800298284170	2022-04-12	12:04:40.284170	GPS	590811.796	0093806.828	
790	1.0	790.0	1333800302316714	2022-04-12	12:04:44.316714	GPS	590811.796	0093806.828	
791	1.0	791.0	1333800306521746	2022-04-12	12:04:48.521746	GPS	590811.688	0093806.720	
792	1.0	792.0	1333800310637042	2022-04-12	12:04:52.637042	GPS	590811.652	0093806.684	
793	1.0	793.0	1333800315087526	2022-04-12	12:04:57.087526	GPS	590811.580	0093806.648	
794	1.0	794.0	1333800319285833	2022-04-12	12:05:01.285833	GPS	590811.508	0093806.612	
795	1.0	795.0	1333800336527998	2022-04-12	12:05:18.527998	GPS	590811.328	0093806.396	
796	1.0	796.0	1333800341728940	2022-04-12	12:05:23.728940	GPS	590811.256	0093806.324	
797	1.0	797.0	1333800346189415	2022-04-12	12:05:28.189415	GPS	590811.220	0093806.216	
798	1.0	798.0	1333800350432717	2022-04-12	12:05:32.432717	GPS	590811.148	0093806.144	
799	1.0	799.0	1333800354181678	2022-04-12	12:05:36.181678	GPS	590811.148	0093806.144	
800	1.0	800.0	1333800361362829	2022-04-12	12:05:43.362829	GPS	590810.896	0093805.964	
801	1.0	801.0	1333800365347087	2022-04-12	12:05:47.347087	GPS	590810.788	0093805.856	
802	1.0	802.0	1333800369103783	2022-04-12	12:05:51.103783	GPS	590810.788	0093805.856	
803	1.0	803.0	1333800373140139	2022-04-12	12:05:55.140139	GPS	590810.680	0093805.784	
804	1.0	804.0	1333800380689687	2022-04-12	12:06:02.689687	GPS	590810.428	0093805.496	
805	1.0	805.0	1333800384981432	2022-04-12	12:06:06.981432	GPS	590810.428	0093805.496	
806	1.0	806.0	1333800388708303	2022-04-12	12:06:10.708303	GPS	590810.356	0093805.352	
807	1.0	807.0	1333800392674698	2022-04-12	12:06:14.674698	GPS	590810.176	0093805.136	
808	1.0	808.0	1333800396854793	2022-04-12	12:06:18.854793	GPS	590810.032	0093804.956	
809	1.0	809.0	1333800400932702	2022-04-12	12:06:22.932702	GPS	590809.924	0093804.848	
810	1.0	810.0	1333800405508647	2022-04-12	12:06:27.508647	GPS	590809.780	0093804.704	
811	1.0	811.0	1333800409768267	2022-04-12	12:06:31.768267	GPS	590809.780	0093804.704	
812	1.0	812.0	1333800413551171	2022-04-12	12:06:35.551171	GPS	590809.708	0093804.596	
813	1.0	813.0	1333800417198721	2022-04-12	12:06:39.198721	GPS	590809.528	0093804.416	
814	1.0	814.0	1333800421117570	2022-04-12	12:06:43.117570	GPS	590809.420	0093804.272	
815	1.0	815.0	1333800428351630	2022-04-12	12:06:50.351630	GPS	590809.312	0093804.128	
816	1.0	816.0	1333800432254233	2022-04-12	12:06:54.254233	GPS	590809.168	0093803.984	
817	1.0	817.0	1333800439244323	2022-04-12	12:07:01.244323	GPS	590809.024	0093803.768	
818	1.0	818.0	1333800443121627	2022-04-12	12:07:05.121627	GPS	590808.880	0093803.516	
819	1.0	819.0	1333800447151123	2022-04-12	12:07:09.151123	GPS	590808.664	0093803.084	
820	1.0	820.0	1333800451323558	2022-04-12	12:07:13.323558	GPS	590808.484	0093802.904	
821	1.0	821.0	1333800458463317	2022-04-12	12:07:20.463317	GPS	590808.340	0093802.724	
822	1.0	822.0	1333800462486251	2022-04-12	12:07:24.486251	GPS	590808.160	0093802.436	
823	1.0	823.0	1333800466117525	2022-04-12	12:07:28.117525	GPS	590808.052	0093802.256	
824	1.0	824.0	1333800476986097	2022-04-12	12:07:38.986097	GPS	590807.728	0093801.752	
825	1.0	825.0	1333800482225306	2022-04-12	12:07:44.225306	GPS	590807.440	0093801.104	
826	1.0	826.0	1333800486998026	2022-04-12	12:07:48.998026	GPS	590807.296	0093800.924	
827	1.0	827.0	1333800491350486	2022-04-12	12:07:53.350486	GPS	590807.080	0093800.420	
828	1.0	828.0	1333800495115021	2022-04-12	12:07:57.115021	GPS	590807.080	0093800.420	
829	1.0	829.0	1333800499231225	2022-04-12	12:08:01.231225	GPS	590806.972	0093800.240	
830	1.0	830.0	1333800504422093	2022-04-12	12:08:06.422093	GPS	590806.756	0093759.808	
831	1.0	831.0	1333800509820841	2022-04-12	12:08:11.820841	GPS	590806.540	0093759.376	
832	1.0	832.0	1333800517187509	2022-04-12	12:08:19.187509	GPS	590806.216	0093758.656	
